"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","feed_likes","love","wow","haha","sad","angry","post_source_type","from_name","total_interactions","interaction_rate","ctr","views_rate","viral_fan_rate","share_rate","total_reactions","feed_likes_rate","love_rate","wow_rate","haha_rate","sad_rate","angry_rate","viral_rate","fan_rate","post_image","video_repost_sharetext","video_meme","series","category","format","sponsored","reposted","original","repost","repost_order","times_repost","days_bet_repost","average_views_rate","average_interaction_rate","average_post_reach","average_video_views","average_viral_fan_rate"
"1405630409737397_1818743401759427","https://www.facebook.com/1405630409737397_1818743401759427","video","I want a relationship like Becky G's and Sebastian Lletget.","Fierce by mitú","https://www.facebook.com/fiercebymitu/videos/1882879418630756/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20935887_1882879435297421_1208882772400144384_n.jpg?oh=d4453208c4802801aef7224724dea33b&oe=5A3437AC",2017-08-19 15:01:00,2017-08-19,"15:01",3626377,2744,1014349,638640,582766,46629,111,5224,0,174,5350,0,63,126,0,30,58,1,43852,96,5524,5524,5456,43941,40865,38490,0,0,0,0,0,0,0,69182,250849,241495,9354,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4032,1195,21,12,2,1,"shared","We are mitu",5524,0.00864963046473757,4.69748214956783e-05,0.392786233245647,0.0800132471695329,0,5263,0.7661,0.2271,0.004,0.0023,4e-04,2e-04,0.0740854312474678,0.925914568752532,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20935887_1882879435297421_1208882772400144384_n.jpg?oh=d4453208c4802801aef7224724dea33b&oe=5A3437AC ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I want a relationship like Becky G's and Sebastian Lletget.",0,"Fierce Share","Celebrity & Gossip","Square",0,0,1,0,NA,NA,NA,0.392786233245647,0.00864963046473757,638640,250849,0.0800132471695329
"1405630409737397_1590455091254927","https://www.facebook.com/1405630409737397_1590455091254927","video","I want to marry this margarita.

Special thanks to Mexicano","Latinos Don't Do Basic Drinks: Margarita De Jamaica","https://www.facebook.com/wearemitu/videos/1590455091254927/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12441048_1590492684584501_2350116_n.jpg?oh=aa05dec5cfa463e656dbcc207727789b&oe=590CA836",2016-05-05 16:00:00,2016-05-05,"16:00",1705798,17914,7997403,4882573,797092,2097557,2842,27791,13225,10225,55075,13493,7383,27284,268,73,614,78032,186002,167,78793,78793,64248,264879,228072,77283,284217,45191,321232,8176,316724,20334,197291,55657,1313066,1246085,67018,528560,504131,54845,188064,259204,0.8614,1,0.9895,0.8333,0.6673,0.5751,0.4794,0.4296,0.3769,0.3455,0.3286,0.3155,0.3043,0.2946,0.2861,0.2793,0.2754,0.2722,0.269,0.2637,0.2592,0.2557,0.2519,0.248,0.2448,0.2418,0.2389,0.2348,0.2321,0.2291,0.2246,0.2213,0.2182,0.2129,0.2045,0.1937,0.1848,0.1771,0.16,0.1125,0.0488,24551,2381,802,43,2,0,"native","We are mitu",78793,0.0161375979427241,1.49511333471102e-05,0.268929107665159,2.63151179537619,0.171246176690823,27779,0.8838,0.0857,0.0289,0.0015,1e-04,0,0.724632589305301,0.275367410694699,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12441048_1590492684584501_2350116_n.jpg?oh=aa05dec5cfa463e656dbcc207727789b&oe=590CA836 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I want to marry this margarita.

Special thanks to Mexicano",0,"LDDBS","Food & Beverages","Regular",0,1,1,0,0,1,0,0.297691881072975,0.0174272461062817,3154626,889406,1.6266562009651
"1405630409737397_1789812214652546","https://www.facebook.com/1405630409737397_1789812214652546","video","I want to marry this margarita.

Special thanks to Mexicano","Latinos Don't Do Basic Drinks: Margarita De Jamaica","https://www.facebook.com/wearemitu/videos/1789812214652546/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/13176927_1590478397919263_1149387956_n.jpg?oh=19987960d0db6818ed5bdbd026a8517f&oe=59D08086",2017-06-26 20:00:00,2017-06-26,"20:00",3537404,2118,2276233,1426679,894232,556034,1966,12601,4273,4662,17746,4295,2696,5145,22,115,341,10409,50758,87,26703,26703,22747,61623,60699,40374,84487,6561,91048,0,89368,17796,50808,55657,465746,456354,9392,166577,162817,7967,47909,77699,0.8319,1,0.9861,0.8012,0.6142,0.5186,0.4186,0.37,0.3197,0.2903,0.2736,0.2599,0.2485,0.2384,0.2305,0.2236,0.2193,0.2155,0.2117,0.2068,0.2027,0.199,0.1951,0.1907,0.1878,0.1847,0.1817,0.1771,0.1742,0.1711,0.1662,0.1633,0.1603,0.155,0.1479,0.1396,0.1319,0.1264,0.1153,0.0804,0.0504,11868,2960,1000,69,2,3,"native","We are mitu",26703,0.0187168942698393,8.06067798012026e-05,0.326454654480791,0.621800606554004,0.160843350934352,15902,0.7463,0.1861,0.0629,0.0043,1e-04,2e-04,0.383401389814007,0.616598610185993,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/13176927_1590478397919263_1149387956_n.jpg?oh=19987960d0db6818ed5bdbd026a8517f&oe=59D08086 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I want to marry this margarita.

Special thanks to Mexicano",0,"LDDBS","Food & Beverages","Regular",0,1,0,1,1,1,417,0.297691881072975,0.0174272461062817,3154626,889406,1.6266562009651
"1405630409737397_1613289775638125","https://www.facebook.com/1405630409737397_1613289775638125","video","I was always the kid in the trunk.","Every Family Road Trip","https://www.facebook.com/wearemitu/videos/1613289775638125/","https://scontent.xx.fbcdn.net/v/t15.0-10/13538175_1613290192304750_1371193348_n.jpg?oh=dd6e2bff129a57381b3f89ee200d74fe&oe=5914F797",2016-06-29 11:00:00,2016-06-29,"11:00",2164583,4675,1490488,910625,508860,354870,795,7529,3017,2463,11080,3112,1668,3551,95,70,418,41235,100230,61,16655,16655,14003,141953,110133,66793,56253,12698,67860,1091,67068,13291,63361,14569,241646,203719,37927,97821,80799,19509,67999,105877,0.8983,1,0.9947,0.9843,0.8826,0.7989,0.7297,0.6858,0.655,0.5923,0.4791,0.3933,0.3476,0.3174,0.2966,0.2793,0.1632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5605,121,16,1762,1,4,"native","We are mitu",16655,0.0182896362388469,7.68702814001373e-05,0.265362800274537,0.697382384152812,0.18685079555689,7509,0.7464,0.0161,0.0021,0.2347,1e-04,5e-04,0.410857559654059,0.589142440345941,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/13538175_1613290192304750_1371193348_n.jpg?oh=dd6e2bff129a57381b3f89ee200d74fe&oe=5914F797 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I was always the kid in the trunk.",1,"Video Memes","Latino Culture","Square",0,0,1,0,NA,NA,NA,0.265362800274537,0.0182896362388469,910625,241646,0.697382384152812
"1405630409737397_1589672907999812","https://www.facebook.com/1405630409737397_1589672907999812","video","I was eating healthy and then...pupusas happened.","Latinos Don't Do Basic Food: Pupusas","https://www.facebook.com/wearemitu/videos/1589672907999812/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12378586_1589680131332423_2067812943_n.jpg?oh=5a1450941f5e03c4787e22322fef8d9c&oe=59127894",2016-05-03 16:00:00,2016-05-03,"16:00",1672492,8706,109250760,37739160,1501067,32800520,35930,142626,236049,335384,1222728,235595,299454,1080102,0,1384,14697,1236974,3835587,3447,1793707,1793707,1287568,5091768,3652095,321866,5187236,811545,5982915,15866,5512491,22956,1571892,59242,20315870,19204544,1111495,9204001,9736055,998304,2362183,2626747,0.8418,1,0.9841,0.8411,0.7379,0.6575,0.5736,0.5206,0.4661,0.4343,0.4129,0.3946,0.3847,0.3764,0.3661,0.3534,0.3439,0.3361,0.3284,0.3185,0.3027,0.2886,0.271,0.2562,0.2443,0.2371,0.2297,0.2178,0.2097,0.2033,0.1992,0.1922,0.1868,0.1764,0.1655,0.1538,0.1395,0.1026,0.084,0.0724,0.0428,137268,22079,3304,1020,98,51,"native","We are mitu",1793707,0.0475290652998106,3.66727823300784e-05,0.538323322511683,21.8514696545857,0.131345308904966,163820,0.8379,0.1348,0.0202,0.0062,6e-04,3e-04,0.956239138439863,0.0437608615601371,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12378586_1589680131332423_2067812943_n.jpg?oh=5a1450941f5e03c4787e22322fef8d9c&oe=59127894 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I was eating healthy and then...pupusas happened.",0,"LDDBS","Food & Beverages","Regular",0,0,1,0,NA,NA,NA,0.538323322511683,0.0475290652998106,37739160,20315870,21.8514696545857
"1405630409737397_1547961822170921","https://www.facebook.com/1405630409737397_1547961822170921","video","I was NOT expecting that...WOW.","New Mariachi","https://www.facebook.com/wearemitu/videos/1547961822170921/","https://scontent.xx.fbcdn.net/v/t15.0-10/12419490_1109780229034338_76016750_n.jpg?oh=c2db850b44ab92548bf568fd39ac98e3&oe=5901D67A",2016-01-31 16:00:00,2016-01-31,"16:00",992470,8136,14105802,7484324,550822,4335724,5143,54638,20514,13974,94713,21593,8831,40075,1079,61,1526,302995,995155,317,130280,130280,110714,1302997,967697,132819,776143,228076,990862,13357,947855,18170,942239,18686,1938639,1656240,282399,1146976,956205,259731,571933,631698,0.9674,1,0.9909,0.9943,0.9098,0.8198,0.7567,0.7198,0.6849,0.659,0.6398,0.6237,0.61,0.6011,0.5928,0.5867,0.5776,0.5613,0.5452,0.5251,0.5016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54456,125,4,68,0,0,"native","We are mitu",130280,0.0174070497215246,8.15036869061254e-06,0.259026600131154,7.87137042456547,0.165743015044519,54653,0.9964,0.0023,1e-04,0.0012,0,0,0.887277844105018,0.112722155894982,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/12419490_1109780229034338_76016750_n.jpg?oh=c2db850b44ab92548bf568fd39ac98e3&oe=5901D67A ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I was NOT expecting that...WOW.",1,"Video Memes","Music","Square",0,0,1,0,NA,NA,NA,0.259026600131154,0.0174070497215246,7484324,1938639,7.87137042456547
"1405630409737397_1649511948682574","https://www.facebook.com/1405630409737397_1649511948682574","video","I went to the wrong school.","1405630409737397_1649511948682574","https://www.facebook.com/wearemitu/videos/1649511948682574/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/14411749_1649512615349174_5548842492230631424_n.jpg?oh=3026bfb1917278ef13b077781d926206&oe=590106EE",2016-09-21 07:00:00,2016-09-21,"7:00",2554197,4838,29400153,13666540,1303212,12553438,14881,113510,91416,48049,348493,92800,33168,234983,1384,3562,6092,808481,3237031,903,489342,489342,386773,4055166,3005574,373805,1192442,385005,1577447,0,1515346,9795,1206875,43177,5346539,4592112,754427,2919363,2328805,630970,2589260,3020020,0.8458,1,0.9905,0.9335,0.7976,0.7165,0.6562,0.6085,0.5735,0.545,0.5258,0.5074,0.4892,0.4655,0.4464,0.4275,0.4126,0.4015,0.3917,0.3854,0.3701,0.3542,0.3377,0.3285,0.3149,0.3079,0.3033,0.3001,0.296,0.29,0.2853,0.2788,0.2754,0.2694,0.2645,0.2578,0.2529,0.2452,0.2356,0.2205,0.1917,85522,14386,276,13746,9,9,"native","We are mitu",489342,0.0358058440541644,0.000260636561997404,0.391213796615676,9.63269061365304,0.189642417777342,113948,0.7505,0.1263,0.0024,0.1206,1e-04,1e-04,0.905950428133784,0.0940495718662159,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/14411749_1649512615349174_5548842492230631424_n.jpg?oh=3026bfb1917278ef13b077781d926206&oe=590106EE ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I went to the wrong school.",1,"Video Memes","Music","Square",0,1,1,0,0,1,0,0.309264359966243,0.0270072304017454,12738606,4015640.5,7.27875482106843
"1405630409737397_1689579994675769","https://www.facebook.com/1405630409737397_1689579994675769","video","I went to the wrong school.","1405630409737397_1689579994675769","https://www.facebook.com/wearemitu/videos/1689579994675769/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/14356495_1649512595349176_5463499606568468480_n.jpg?oh=b06cd36718ddb9518ac1e9e65ca40895&oe=590B86CC",2016-12-10 07:00:00,2016-12-10,"7:00",2826734,3613,19801732,11810672,1287081,6338641,5730,78312,39203,16120,159228,39708,10390,80916,505,246,1511,397663,1486963,592,215056,215056,180803,1886383,1419421,260145,593895,188056,781950,1,781951,10019,601379,43177,2684742,2307884,376858,1401746,1164492,313686,1317626,1593929,0.7931,1,0.9918,0.9355,0.7935,0.7115,0.6513,0.6038,0.5696,0.5421,0.5237,0.5056,0.4863,0.4622,0.4427,0.424,0.4091,0.3984,0.3889,0.383,0.3667,0.3499,0.3335,0.3243,0.3109,0.3039,0.2999,0.2967,0.2928,0.2869,0.2823,0.276,0.273,0.2672,0.2623,0.2557,0.251,0.2435,0.2334,0.2184,0.1952,118723,22593,487,26851,11,20,"native","We are mitu",215056,0.0182086167493264,2.08286200819056e-05,0.22731492331681,4.92481902848383,0.184640279741091,168685,0.7038,0.1339,0.0029,0.1592,1e-04,1e-04,0.831218473477003,0.168781526522997,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/14356495_1649512595349176_5463499606568468480_n.jpg?oh=b06cd36718ddb9518ac1e9e65ca40895&oe=590B86CC ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I went to the wrong school.",1,"Video Memes","Music","Square",0,1,0,1,1,1,80,0.309264359966243,0.0270072304017454,12738606,4015640.5,7.27875482106843
"1405630409737397_1741542409479527","https://www.facebook.com/1405630409737397_1741542409479527","video","I will never look at Fajitas the same.","1405630409737397_1741542409479527","https://www.facebook.com/wearemitu/videos/1741542409479527/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/17459024_1741542449479523_1542623060106936320_n.jpg?oh=9ad71e76c5f09511fc3370125ba2d97f&oe=595789BC",2017-03-21 18:30:00,2017-03-21,"18:30",3337310,6000,1298523,903650,590095,124012,179,4758,964,326,5557,967,147,799,3,143,169,8239,22328,41,6850,6850,6356,30879,28956,21003,54039,4790,37580,21249,58462,8273,20232,68883,215155,208516,6639,104155,100416,5888,38240,47964,0.8292,1,0.898,0.6909,0.614,0.5293,0.4859,0.4488,0.4212,0.4008,0.3723,0.3503,0.3361,0.3269,0.3111,0.2971,0.2886,0.2808,0.2674,0.262,0.2574,0.2522,0.2471,0.2431,0.2398,0.2364,0.2338,0.2316,0.2293,0.2278,0.2257,0.2227,0.2195,0.2149,0.2086,0.2043,0.2007,0.1966,0.1511,0.1041,0.0624,5163,854,68,21,0,2,"native","We are mitu",6850,0.00758036850550545,0.000158247108947048,0.238095501576938,0.210155991831824,0.141167883211679,6108,0.8453,0.1398,0.0111,0.0034,0,3e-04,0.173660249794499,0.826339750205501,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/17459024_1741542449479523_1542623060106936320_n.jpg?oh=9ad71e76c5f09511fc3370125ba2d97f&oe=595789BC ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I will never look at Fajitas the same.",0,"What's Good In Your Hood","Food & Beverages","Regular",1,0,1,0,NA,NA,NA,0.238095501576938,0.00758036850550545,903650,215155,0.210155991831824
"1405630409737397_1758207844479650","https://www.facebook.com/1405630409737397_1758207844479650","video","I wish Pitbull was my best friend.","1405630409737397_1758207844479650","https://www.facebook.com/wearemitu/videos/1758207844479650/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18073046_1758208097812958_3100889340293677056_n.jpg?oh=0e10d06b918aab00ed143422592dc805&oe=597913D4",2017-04-21 07:00:00,2017-04-21,"7:00",3414381,3208,1309297,735073,587046,165770,2271,5412,1354,4488,6722,1409,2217,1310,55,62,683,9919,46195,50,12619,12619,10828,56859,49478,38273,81521,7114,88635,0,88277,3465,86943,6207,171163,162216,8947,88277,81520,7114,46066,56172,0.8467,1,0.997,0.9844,0.9528,0.7705,0.647,0.552,0.4444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3648,307,2,1548,2,1,"native","We are mitu",12619,0.0171670024609801,8.43453643379637e-05,0.232851703164176,0.28237991571359,0.11165702512085,5508,0.6623,0.0557,4e-04,0.281,4e-04,2e-04,0.220199889481626,0.779800110518374,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/18073046_1758208097812958_3100889340293677056_n.jpg?oh=0e10d06b918aab00ed143422592dc805&oe=597913D4 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I wish Pitbull was my best friend.",1,"Video Memes","Family & Friends","Square",0,0,1,0,NA,NA,NA,0.232851703164176,0.0171670024609801,735073,171163,0.28237991571359
"1405630409737397_1666610863639349","https://www.facebook.com/1405630409737397_1666610863639349","video","I wore this to Coachella!","1405630409737397_1666610863639349","https://www.facebook.com/wearemitu/videos/1666610863639349/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14900194_1667078250259277_7412627220864172032_n.jpg?oh=db6825716c9b6148b14f5061a8c8fce0&oe=59046316",2016-10-27 11:00:00,2016-10-27,"11:00",2654886,3406,763887,455936,238902,216258,54,963,1240,405,4049,1270,351,3086,30,108,239,10551,23198,61,5724,5724,4434,34096,24552,7720,24799,5333,30132,0,29684,9528,13113,108798,114351,107378,6973,46289,41675,6025,18596,21873,0.7502,1,0.6258,0.48,0.3969,0.3605,0.3392,0.3285,0.319,0.2977,0.285,0.2681,0.259,0.2517,0.2457,0.2425,0.2366,0.2298,0.22,0.2164,0.2113,0.2042,0.2005,0.1978,0.1934,0.1873,0.184,0.1832,0.1821,0.18,0.1762,0.1732,0.1707,0.1645,0.1535,0.1497,0.1468,0.1389,0.1228,0.115,0.0853,687,56,3,213,2,2,"native","We are mitu",5724,0.0125543935991016,0.000236875350926446,0.250804937535093,0.905216364869277,0.221872816212439,963,0.7134,0.0582,0.0031,0.2212,0.0021,0.0021,0.47512523068811,0.52487476931189,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14900194_1667078250259277_7412627220864172032_n.jpg?oh=db6825716c9b6148b14f5061a8c8fce0&oe=59046316 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I wore this to Coachella!",0,"Sketch","Latino Culture","Regular",0,0,1,0,NA,NA,NA,0.250804937535093,0.0125543935991016,455936,114351,0.905216364869277
"1405630409737397_1789187854714982","https://www.facebook.com/1405630409737397_1789187854714982","video","I would've gotten smacked on the head instantly.","1405630409737397_1789187854714982","https://www.facebook.com/wearemitu/videos/1789187854714982/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19370077_1789188908048210_8179315862868590592_n.jpg?oh=4ea9d4ade878bb5b290e67119b25d30e&oe=59E1DEAD",2017-06-22 11:00:00,2017-06-22,"11:00",3531391,2878,468371,296815,255891,32778,446,3208,589,686,3645,599,240,437,10,68,276,6385,15814,14,4930,4930,4541,22543,19046,16129,46335,4570,50905,0,50905,5324,49925,7282,98688,92555,6133,50905,46335,4570,17651,24402,0.8648,1,0.9971,0.9907,0.8829,0.7715,0.6474,0.5487,0.4389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1396,46,10,2291,0,1,"native","We are mitu",4930,0.016609672691744,0.000229098933679228,0.332489934807877,0.128093602354127,0.121501014198783,3744,0.3729,0.0123,0.0027,0.6119,0,3e-04,0.113548735749249,0.886451264250751,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19370077_1789188908048210_8179315862868590592_n.jpg?oh=4ea9d4ade878bb5b290e67119b25d30e&oe=59E1DEAD ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I would've gotten smacked on the head instantly.",1,"Video Memes","Family & Friends","Square",0,0,1,0,NA,NA,NA,0.332489934807877,0.016609672691744,296815,98688,0.128093602354127
"1405630409737397_1631126817187754","https://www.facebook.com/1405630409737397_1631126817187754","video","I would die if tacos fell from the sky.","1405630409737397_1631126817187754","https://www.facebook.com/wearemitu/videos/1631126817187754/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/13936180_1631127380521031_65791997_n.jpg?oh=4eb727ae1de5d3f76966bfe0cdf79f94&oe=5944C1E7",2016-08-09 07:00:00,2016-08-09,"7:00",2379167,4191,4459277,2572265,647958,1859771,4683,21389,12461,11771,54372,12923,7088,32983,462,184,1503,92168,202312,244,79066,79066,67650,296167,243872,65638,345911,51690,397601,0,370895,9642,370009,9642,999306,912545,86767,370895,345911,51690,132288,215668,0.8667,1,0.9988,0.9943,0.9748,0.9028,0.8202,0.7474,0.645,0.556,0.4917,0.4241,0.3453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15180,814,55,7252,2,5,"native","We are mitu",79066,0.0307378905361617,7.15322876919757e-05,0.388492631979987,2.87020300698502,0.163445728884729,23308,0.6513,0.0349,0.0024,0.3111,1e-04,2e-04,0.741615621145666,0.258384378854334,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/13936180_1631127380521031_65791997_n.jpg?oh=4eb727ae1de5d3f76966bfe0cdf79f94&oe=5944C1E7 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I would die if tacos fell from the sky.",1,"Video Memes","Food & Beverages","Square",0,0,1,0,NA,NA,NA,0.388492631979987,0.0307378905361617,2572265,999306,2.87020300698502
"1405630409737397_1647506855549750","https://www.facebook.com/1405630409737397_1647506855549750","video","I would die!","1405630409737397_1647506855549750","https://www.facebook.com/wearemitu/videos/1647506855549750/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/14299558_1647507202216382_1865165514_n.jpg?oh=f8244160f5540f2745871e44ac40e266&oe=5904DA27",2016-09-15 20:00:00,2016-09-15,"20:00",2532376,4459,410233,269961,226613,38151,369,2709,388,775,3186,432,406,477,44,70,245,15971,22493,29,4393,4393,3907,38779,30153,22877,51504,10123,61627,0,60974,5479,59807,7338,118013,103269,14744,60974,51504,10123,26551,36942,0.8826,1,0.9982,0.992,0.8799,0.7114,0.6033,0.5421,0.4847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1651,29,41,954,19,6,"native","We are mitu",4393,0.0162727208744967,0.000259296713228948,0.437148328832683,0.168353095365226,0.0983382654222627,2700,0.6115,0.0107,0.0152,0.3533,0.007,0.0022,0.144094363282017,0.855905636717983,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/14299558_1647507202216382_1865165514_n.jpg?oh=f8244160f5540f2745871e44ac40e266&oe=5904DA27 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I would die!",1,"Video Memes","Sex & Relationships","Square",0,0,1,0,NA,NA,NA,0.437148328832683,0.0162727208744967,269961,118013,0.168353095365226
"1405630409737397_1620937581540011","https://www.facebook.com/1405630409737397_1620937581540011","video","I wouldn't be able to survive this.","1405630409737397_1620937581540011","https://www.facebook.com/wearemitu/videos/1620937581540011/","https://scontent.xx.fbcdn.net/v/t15.0-10/13723207_1620938181539951_1311690520_n.jpg?oh=faa4018bb960ea081d556f605189a7ac&oe=5943FEBC",2016-07-17 16:00:00,2016-07-17,"16:00",2266648,9879,27432013,13991394,1263408,9637238,10164,33329,66640,44269,160137,67483,34105,126808,843,345,3039,587668,1013092,1008,271889,271889,209674,1604144,1181450,127075,1892461,341533,2233908,86,2113973,21733,2096445,32211,5923936,5384330,539650,3895895,3612258,500436,1383649,1558527,0.8825,1,0.9979,0.9923,0.9261,0.8496,0.8077,0.7703,0.7484,0.7386,0.7254,0.7,0.6655,0.6356,0.6184,0.6061,0.5979,0.5871,0.5752,0.5626,0.5485,0.5351,0.5231,0.5128,0.5005,0.4862,0.4562,0.4336,0.4119,0.399,0.3922,0.3864,0.3829,0.3805,0.3782,0.3755,0.3454,NA,NA,NA,NA,24139,227,1260,7829,12,10,"native","We are mitu",271889,0.019432588346808,2.46580147767978e-05,0.423398554854506,7.62796974532376,0.248200552431323,33477,0.7211,0.0068,0.0376,0.2339,4e-04,3e-04,0.88409787823584,0.11590212176416,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/13723207_1620938181539951_1311690520_n.jpg?oh=faa4018bb960ea081d556f605189a7ac&oe=5943FEBC ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","I wouldn't be able to survive this.",1,"Video Memes","Latino Culture","Square",0,1,1,0,0,1,0,0.35576060196315,0.0168740182501759,9765746.5,3760082,5.09323962912144
